condition,run,model,triples_seen_in_training,frequency,prediction_status
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 's')",1053,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 's')",2770,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 's')",2344,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('sk', 'sk', 'sk')",2105,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 'sk', 'sk')",4203,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
10L_90NL,1,10L_90NL_1_1,"('s', 's', 'sk')",1863,0
